freq,s_adj,age,unit,sex,geo,time,unemployment_rate
M,NSA,TOTAL,PC_ACT,F,DE,2022-01-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2022-02-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2022-03-01,2.7
M,NSA,TOTAL,PC_ACT,F,DE,2022-04-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2022-05-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2022-06-01,2.7
M,NSA,TOTAL,PC_ACT,F,DE,2022-07-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2022-08-01,3.0
M,NSA,TOTAL,PC_ACT,F,DE,2022-09-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2022-10-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2022-11-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2022-12-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-01-01,3.0
M,NSA,TOTAL,PC_ACT,F,DE,2023-02-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-03-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-04-01,2.9
M,NSA,TOTAL,PC_ACT,F,DE,2023-05-01,2.5
M,NSA,TOTAL,PC_ACT,F,DE,2023-06-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-07-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-08-01,3.0
M,NSA,TOTAL,PC_ACT,F,DE,2023-09-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-10-01,3.0
M,NSA,TOTAL,PC_ACT,F,DE,2023-11-01,2.8
M,NSA,TOTAL,PC_ACT,F,DE,2023-12-01,2.7
M,NSA,TOTAL,PC_ACT,F,DE,2024-01-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2024-02-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2024-03-01,3.4
M,NSA,TOTAL,PC_ACT,F,DE,2024-04-01,3.0
M,NSA,TOTAL,PC_ACT,F,DE,2024-05-01,3.2
M,NSA,TOTAL,PC_ACT,F,DE,2024-06-01,3.0
M,NSA,TOTAL,PC_ACT,F,DE,2024-07-01,3.4
M,NSA,TOTAL,PC_ACT,F,DE,2024-08-01,3.5
M,NSA,TOTAL,PC_ACT,F,DE,2024-09-01,2.9
M,NSA,TOTAL,PC_ACT,F,DE,2024-10-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2024-11-01,3.1
M,NSA,TOTAL,PC_ACT,F,DE,2024-12-01,2.9
M,NSA,TOTAL,PC_ACT,M,DE,2022-01-01,3.9
M,NSA,TOTAL,PC_ACT,M,DE,2022-02-01,3.4
M,NSA,TOTAL,PC_ACT,M,DE,2022-03-01,3.4
M,NSA,TOTAL,PC_ACT,M,DE,2022-04-01,3.5
M,NSA,TOTAL,PC_ACT,M,DE,2022-05-01,3.0
M,NSA,TOTAL,PC_ACT,M,DE,2022-06-01,3.6
M,NSA,TOTAL,PC_ACT,M,DE,2022-07-01,3.6
M,NSA,TOTAL,PC_ACT,M,DE,2022-08-01,3.4
M,NSA,TOTAL,PC_ACT,M,DE,2022-09-01,3.4
M,NSA,TOTAL,PC_ACT,M,DE,2022-10-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2022-11-01,3.1
M,NSA,TOTAL,PC_ACT,M,DE,2022-12-01,3.1
M,NSA,TOTAL,PC_ACT,M,DE,2023-01-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2023-02-01,3.5
M,NSA,TOTAL,PC_ACT,M,DE,2023-03-01,3.2
M,NSA,TOTAL,PC_ACT,M,DE,2023-04-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2023-05-01,3.2
M,NSA,TOTAL,PC_ACT,M,DE,2023-06-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2023-07-01,3.2
M,NSA,TOTAL,PC_ACT,M,DE,2023-08-01,3.5
M,NSA,TOTAL,PC_ACT,M,DE,2023-09-01,3.2
M,NSA,TOTAL,PC_ACT,M,DE,2023-10-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2023-11-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2023-12-01,3.2
M,NSA,TOTAL,PC_ACT,M,DE,2024-01-01,3.2
M,NSA,TOTAL,PC_ACT,M,DE,2024-02-01,4.0
M,NSA,TOTAL,PC_ACT,M,DE,2024-03-01,3.5
M,NSA,TOTAL,PC_ACT,M,DE,2024-04-01,3.4
M,NSA,TOTAL,PC_ACT,M,DE,2024-05-01,3.9
M,NSA,TOTAL,PC_ACT,M,DE,2024-06-01,3.8
M,NSA,TOTAL,PC_ACT,M,DE,2024-07-01,3.8
M,NSA,TOTAL,PC_ACT,M,DE,2024-08-01,4.0
M,NSA,TOTAL,PC_ACT,M,DE,2024-09-01,3.4
M,NSA,TOTAL,PC_ACT,M,DE,2024-10-01,3.3
M,NSA,TOTAL,PC_ACT,M,DE,2024-11-01,3.5
M,NSA,TOTAL,PC_ACT,M,DE,2024-12-01,3.4
M,NSA,TOTAL,PC_ACT,T,DE,2022-01-01,3.5
M,NSA,TOTAL,PC_ACT,T,DE,2022-02-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2022-03-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2022-04-01,3.3
M,NSA,TOTAL,PC_ACT,T,DE,2022-05-01,2.9
M,NSA,TOTAL,PC_ACT,T,DE,2022-06-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2022-07-01,3.4
M,NSA,TOTAL,PC_ACT,T,DE,2022-08-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2022-09-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2022-10-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2022-11-01,3.0
M,NSA,TOTAL,PC_ACT,T,DE,2022-12-01,2.9
M,NSA,TOTAL,PC_ACT,T,DE,2023-01-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2023-02-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2023-03-01,3.0
M,NSA,TOTAL,PC_ACT,T,DE,2023-04-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2023-05-01,2.9
M,NSA,TOTAL,PC_ACT,T,DE,2023-06-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2023-07-01,3.0
M,NSA,TOTAL,PC_ACT,T,DE,2023-08-01,3.3
M,NSA,TOTAL,PC_ACT,T,DE,2023-09-01,3.0
M,NSA,TOTAL,PC_ACT,T,DE,2023-10-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2023-11-01,3.1
M,NSA,TOTAL,PC_ACT,T,DE,2023-12-01,3.0
M,NSA,TOTAL,PC_ACT,T,DE,2024-01-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2024-02-01,3.6
M,NSA,TOTAL,PC_ACT,T,DE,2024-03-01,3.5
M,NSA,TOTAL,PC_ACT,T,DE,2024-04-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2024-05-01,3.6
M,NSA,TOTAL,PC_ACT,T,DE,2024-06-01,3.4
M,NSA,TOTAL,PC_ACT,T,DE,2024-07-01,3.6
M,NSA,TOTAL,PC_ACT,T,DE,2024-08-01,3.7
M,NSA,TOTAL,PC_ACT,T,DE,2024-09-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2024-10-01,3.2
M,NSA,TOTAL,PC_ACT,T,DE,2024-11-01,3.3
M,NSA,TOTAL,PC_ACT,T,DE,2024-12-01,3.2
M,NSA,TOTAL,THS_PER,F,DE,2022-01-01,619.0
M,NSA,TOTAL,THS_PER,F,DE,2022-02-01,561.0
M,NSA,TOTAL,THS_PER,F,DE,2022-03-01,539.0
M,NSA,TOTAL,THS_PER,F,DE,2022-04-01,626.0
M,NSA,TOTAL,THS_PER,F,DE,2022-05-01,554.0
M,NSA,TOTAL,THS_PER,F,DE,2022-06-01,542.0
M,NSA,TOTAL,THS_PER,F,DE,2022-07-01,635.0
M,NSA,TOTAL,THS_PER,F,DE,2022-08-01,596.0
M,NSA,TOTAL,THS_PER,F,DE,2022-09-01,572.0
M,NSA,TOTAL,THS_PER,F,DE,2022-10-01,580.0
M,NSA,TOTAL,THS_PER,F,DE,2022-11-01,581.0
M,NSA,TOTAL,THS_PER,F,DE,2022-12-01,562.0
M,NSA,TOTAL,THS_PER,F,DE,2023-01-01,609.0
M,NSA,TOTAL,THS_PER,F,DE,2023-02-01,566.0
M,NSA,TOTAL,THS_PER,F,DE,2023-03-01,561.0
M,NSA,TOTAL,THS_PER,F,DE,2023-04-01,597.0
M,NSA,TOTAL,THS_PER,F,DE,2023-05-01,519.0
M,NSA,TOTAL,THS_PER,F,DE,2023-06-01,565.0
M,NSA,TOTAL,THS_PER,F,DE,2023-07-01,570.0
M,NSA,TOTAL,THS_PER,F,DE,2023-08-01,612.0
M,NSA,TOTAL,THS_PER,F,DE,2023-09-01,573.0
M,NSA,TOTAL,THS_PER,F,DE,2023-10-01,621.0
M,NSA,TOTAL,THS_PER,F,DE,2023-11-01,580.0
M,NSA,TOTAL,THS_PER,F,DE,2023-12-01,555.0
M,NSA,TOTAL,THS_PER,F,DE,2024-01-01,627.0
M,NSA,TOTAL,THS_PER,F,DE,2024-02-01,628.0
M,NSA,TOTAL,THS_PER,F,DE,2024-03-01,691.0
M,NSA,TOTAL,THS_PER,F,DE,2024-04-01,616.0
M,NSA,TOTAL,THS_PER,F,DE,2024-05-01,654.0
M,NSA,TOTAL,THS_PER,F,DE,2024-06-01,621.0
M,NSA,TOTAL,THS_PER,F,DE,2024-07-01,697.0
M,NSA,TOTAL,THS_PER,F,DE,2024-08-01,719.0
M,NSA,TOTAL,THS_PER,F,DE,2024-09-01,605.0
M,NSA,TOTAL,THS_PER,F,DE,2024-10-01,652.0
M,NSA,TOTAL,THS_PER,F,DE,2024-11-01,643.0
M,NSA,TOTAL,THS_PER,F,DE,2024-12-01,612.0
M,NSA,TOTAL,THS_PER,M,DE,2022-01-01,886.0
M,NSA,TOTAL,THS_PER,M,DE,2022-02-01,761.0
M,NSA,TOTAL,THS_PER,M,DE,2022-03-01,765.0
M,NSA,TOTAL,THS_PER,M,DE,2022-04-01,800.0
M,NSA,TOTAL,THS_PER,M,DE,2022-05-01,696.0
M,NSA,TOTAL,THS_PER,M,DE,2022-06-01,810.0
M,NSA,TOTAL,THS_PER,M,DE,2022-07-01,822.0
M,NSA,TOTAL,THS_PER,M,DE,2022-08-01,779.0
M,NSA,TOTAL,THS_PER,M,DE,2022-09-01,779.0
M,NSA,TOTAL,THS_PER,M,DE,2022-10-01,764.0
M,NSA,TOTAL,THS_PER,M,DE,2022-11-01,722.0
M,NSA,TOTAL,THS_PER,M,DE,2022-12-01,709.0
M,NSA,TOTAL,THS_PER,M,DE,2023-01-01,758.0
M,NSA,TOTAL,THS_PER,M,DE,2023-02-01,809.0
M,NSA,TOTAL,THS_PER,M,DE,2023-03-01,744.0
M,NSA,TOTAL,THS_PER,M,DE,2023-04-01,766.0
M,NSA,TOTAL,THS_PER,M,DE,2023-05-01,735.0
M,NSA,TOTAL,THS_PER,M,DE,2023-06-01,762.0
M,NSA,TOTAL,THS_PER,M,DE,2023-07-01,749.0
M,NSA,TOTAL,THS_PER,M,DE,2023-08-01,812.0
M,NSA,TOTAL,THS_PER,M,DE,2023-09-01,749.0
M,NSA,TOTAL,THS_PER,M,DE,2023-10-01,771.0
M,NSA,TOTAL,THS_PER,M,DE,2023-11-01,774.0
M,NSA,TOTAL,THS_PER,M,DE,2023-12-01,750.0
M,NSA,TOTAL,THS_PER,M,DE,2024-01-01,756.0
M,NSA,TOTAL,THS_PER,M,DE,2024-02-01,921.0
M,NSA,TOTAL,THS_PER,M,DE,2024-03-01,820.0
M,NSA,TOTAL,THS_PER,M,DE,2024-04-01,787.0
M,NSA,TOTAL,THS_PER,M,DE,2024-05-01,904.0
M,NSA,TOTAL,THS_PER,M,DE,2024-06-01,880.0
M,NSA,TOTAL,THS_PER,M,DE,2024-07-01,896.0
M,NSA,TOTAL,THS_PER,M,DE,2024-08-01,924.0
M,NSA,TOTAL,THS_PER,M,DE,2024-09-01,809.0
M,NSA,TOTAL,THS_PER,M,DE,2024-10-01,790.0
M,NSA,TOTAL,THS_PER,M,DE,2024-11-01,830.0
M,NSA,TOTAL,THS_PER,M,DE,2024-12-01,801.0
M,NSA,TOTAL,THS_PER,T,DE,2022-01-01,1505.0
M,NSA,TOTAL,THS_PER,T,DE,2022-02-01,1322.0
M,NSA,TOTAL,THS_PER,T,DE,2022-03-01,1303.0
M,NSA,TOTAL,THS_PER,T,DE,2022-04-01,1426.0
M,NSA,TOTAL,THS_PER,T,DE,2022-05-01,1249.0
M,NSA,TOTAL,THS_PER,T,DE,2022-06-01,1352.0
M,NSA,TOTAL,THS_PER,T,DE,2022-07-01,1458.0
M,NSA,TOTAL,THS_PER,T,DE,2022-08-01,1375.0
M,NSA,TOTAL,THS_PER,T,DE,2022-09-01,1351.0
M,NSA,TOTAL,THS_PER,T,DE,2022-10-01,1345.0
M,NSA,TOTAL,THS_PER,T,DE,2022-11-01,1303.0
M,NSA,TOTAL,THS_PER,T,DE,2022-12-01,1272.0
M,NSA,TOTAL,THS_PER,T,DE,2023-01-01,1368.0
M,NSA,TOTAL,THS_PER,T,DE,2023-02-01,1375.0
M,NSA,TOTAL,THS_PER,T,DE,2023-03-01,1305.0
M,NSA,TOTAL,THS_PER,T,DE,2023-04-01,1363.0
M,NSA,TOTAL,THS_PER,T,DE,2023-05-01,1254.0
M,NSA,TOTAL,THS_PER,T,DE,2023-06-01,1327.0
M,NSA,TOTAL,THS_PER,T,DE,2023-07-01,1319.0
M,NSA,TOTAL,THS_PER,T,DE,2023-08-01,1423.0
M,NSA,TOTAL,THS_PER,T,DE,2023-09-01,1322.0
M,NSA,TOTAL,THS_PER,T,DE,2023-10-01,1392.0
M,NSA,TOTAL,THS_PER,T,DE,2023-11-01,1354.0
M,NSA,TOTAL,THS_PER,T,DE,2023-12-01,1305.0
M,NSA,TOTAL,THS_PER,T,DE,2024-01-01,1383.0
M,NSA,TOTAL,THS_PER,T,DE,2024-02-01,1549.0
M,NSA,TOTAL,THS_PER,T,DE,2024-03-01,1510.0
M,NSA,TOTAL,THS_PER,T,DE,2024-04-01,1403.0
M,NSA,TOTAL,THS_PER,T,DE,2024-05-01,1558.0
M,NSA,TOTAL,THS_PER,T,DE,2024-06-01,1501.0
M,NSA,TOTAL,THS_PER,T,DE,2024-07-01,1593.0
M,NSA,TOTAL,THS_PER,T,DE,2024-08-01,1643.0
M,NSA,TOTAL,THS_PER,T,DE,2024-09-01,1414.0
M,NSA,TOTAL,THS_PER,T,DE,2024-10-01,1441.0
M,NSA,TOTAL,THS_PER,T,DE,2024-11-01,1472.0
M,NSA,TOTAL,THS_PER,T,DE,2024-12-01,1413.0
M,NSA,Y25-74,PC_ACT,F,DE,2022-01-01,2.9
M,NSA,Y25-74,PC_ACT,F,DE,2022-02-01,2.7
M,NSA,Y25-74,PC_ACT,F,DE,2022-03-01,2.5
M,NSA,Y25-74,PC_ACT,F,DE,2022-04-01,2.9
M,NSA,Y25-74,PC_ACT,F,DE,2022-05-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2022-06-01,2.3
M,NSA,Y25-74,PC_ACT,F,DE,2022-07-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2022-08-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2022-09-01,2.4
M,NSA,Y25-74,PC_ACT,F,DE,2022-10-01,2.5
M,NSA,Y25-74,PC_ACT,F,DE,2022-11-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2022-12-01,2.4
M,NSA,Y25-74,PC_ACT,F,DE,2023-01-01,2.8
M,NSA,Y25-74,PC_ACT,F,DE,2023-02-01,2.5
M,NSA,Y25-74,PC_ACT,F,DE,2023-03-01,2.5
M,NSA,Y25-74,PC_ACT,F,DE,2023-04-01,2.7
M,NSA,Y25-74,PC_ACT,F,DE,2023-05-01,2.3
M,NSA,Y25-74,PC_ACT,F,DE,2023-06-01,2.4
M,NSA,Y25-74,PC_ACT,F,DE,2023-07-01,2.4
M,NSA,Y25-74,PC_ACT,F,DE,2023-08-01,2.7
M,NSA,Y25-74,PC_ACT,F,DE,2023-09-01,2.4
M,NSA,Y25-74,PC_ACT,F,DE,2023-10-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2023-11-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2023-12-01,2.6
M,NSA,Y25-74,PC_ACT,F,DE,2024-01-01,2.8
M,NSA,Y25-74,PC_ACT,F,DE,2024-02-01,2.7
M,NSA,Y25-74,PC_ACT,F,DE,2024-03-01,3.2
M,NSA,Y25-74,PC_ACT,F,DE,2024-04-01,2.8
M,NSA,Y25-74,PC_ACT,F,DE,2024-05-01,2.8
M,NSA,Y25-74,PC_ACT,F,DE,2024-06-01,2.7
M,NSA,Y25-74,PC_ACT,F,DE,2024-07-01,2.8
M,NSA,Y25-74,PC_ACT,F,DE,2024-08-01,3.0
M,NSA,Y25-74,PC_ACT,F,DE,2024-09-01,2.7
M,NSA,Y25-74,PC_ACT,F,DE,2024-10-01,2.8
M,NSA,Y25-74,PC_ACT,F,DE,2024-11-01,2.9
M,NSA,Y25-74,PC_ACT,F,DE,2024-12-01,2.8
M,NSA,Y25-74,PC_ACT,M,DE,2022-01-01,3.7
M,NSA,Y25-74,PC_ACT,M,DE,2022-02-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2022-03-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2022-04-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2022-05-01,2.7
M,NSA,Y25-74,PC_ACT,M,DE,2022-06-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2022-07-01,3.0
M,NSA,Y25-74,PC_ACT,M,DE,2022-08-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2022-09-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2022-10-01,3.0
M,NSA,Y25-74,PC_ACT,M,DE,2022-11-01,2.8
M,NSA,Y25-74,PC_ACT,M,DE,2022-12-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2023-01-01,3.0
M,NSA,Y25-74,PC_ACT,M,DE,2023-02-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2023-03-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2023-04-01,2.8
M,NSA,Y25-74,PC_ACT,M,DE,2023-05-01,2.8
M,NSA,Y25-74,PC_ACT,M,DE,2023-06-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2023-07-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2023-08-01,3.1
M,NSA,Y25-74,PC_ACT,M,DE,2023-09-01,2.8
M,NSA,Y25-74,PC_ACT,M,DE,2023-10-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2023-11-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2023-12-01,3.0
M,NSA,Y25-74,PC_ACT,M,DE,2024-01-01,3.0
M,NSA,Y25-74,PC_ACT,M,DE,2024-02-01,3.7
M,NSA,Y25-74,PC_ACT,M,DE,2024-03-01,3.2
M,NSA,Y25-74,PC_ACT,M,DE,2024-04-01,3.0
M,NSA,Y25-74,PC_ACT,M,DE,2024-05-01,3.4
M,NSA,Y25-74,PC_ACT,M,DE,2024-06-01,3.2
M,NSA,Y25-74,PC_ACT,M,DE,2024-07-01,3.4
M,NSA,Y25-74,PC_ACT,M,DE,2024-08-01,3.5
M,NSA,Y25-74,PC_ACT,M,DE,2024-09-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2024-10-01,2.9
M,NSA,Y25-74,PC_ACT,M,DE,2024-11-01,3.2
M,NSA,Y25-74,PC_ACT,M,DE,2024-12-01,3.1
M,NSA,Y25-74,PC_ACT,T,DE,2022-01-01,3.3
M,NSA,Y25-74,PC_ACT,T,DE,2022-02-01,2.9
M,NSA,Y25-74,PC_ACT,T,DE,2022-03-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2022-04-01,3.0
M,NSA,Y25-74,PC_ACT,T,DE,2022-05-01,2.6
M,NSA,Y25-74,PC_ACT,T,DE,2022-06-01,2.7
M,NSA,Y25-74,PC_ACT,T,DE,2022-07-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2022-08-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2022-09-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2022-10-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2022-11-01,2.7
M,NSA,Y25-74,PC_ACT,T,DE,2022-12-01,2.7
M,NSA,Y25-74,PC_ACT,T,DE,2023-01-01,2.9
M,NSA,Y25-74,PC_ACT,T,DE,2023-02-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2023-03-01,2.7
M,NSA,Y25-74,PC_ACT,T,DE,2023-04-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2023-05-01,2.6
M,NSA,Y25-74,PC_ACT,T,DE,2023-06-01,2.7
M,NSA,Y25-74,PC_ACT,T,DE,2023-07-01,2.7
M,NSA,Y25-74,PC_ACT,T,DE,2023-08-01,2.9
M,NSA,Y25-74,PC_ACT,T,DE,2023-09-01,2.6
M,NSA,Y25-74,PC_ACT,T,DE,2023-10-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2023-11-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2023-12-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2024-01-01,2.9
M,NSA,Y25-74,PC_ACT,T,DE,2024-02-01,3.2
M,NSA,Y25-74,PC_ACT,T,DE,2024-03-01,3.2
M,NSA,Y25-74,PC_ACT,T,DE,2024-04-01,2.9
M,NSA,Y25-74,PC_ACT,T,DE,2024-05-01,3.1
M,NSA,Y25-74,PC_ACT,T,DE,2024-06-01,3.0
M,NSA,Y25-74,PC_ACT,T,DE,2024-07-01,3.1
M,NSA,Y25-74,PC_ACT,T,DE,2024-08-01,3.3
M,NSA,Y25-74,PC_ACT,T,DE,2024-09-01,2.8
M,NSA,Y25-74,PC_ACT,T,DE,2024-10-01,2.9
M,NSA,Y25-74,PC_ACT,T,DE,2024-11-01,3.0
M,NSA,Y25-74,PC_ACT,T,DE,2024-12-01,2.9
