freq,s_adj,age,unit,sex,geo,time,unemployment_rate
M,TC,Y25-74,THS_PER,F,DE,2022-03-01,468.0
M,TC,Y25-74,THS_PER,F,DE,2022-04-01,466.0
M,TC,Y25-74,THS_PER,F,DE,2022-05-01,465.0
M,TC,Y25-74,THS_PER,F,DE,2022-06-01,466.0
M,TC,Y25-74,THS_PER,F,DE,2022-07-01,468.0
M,TC,Y25-74,THS_PER,F,DE,2022-08-01,471.0
M,TC,Y25-74,THS_PER,F,DE,2022-09-01,473.0
M,TC,Y25-74,THS_PER,F,DE,2022-10-01,475.0
M,TC,Y25-74,THS_PER,F,DE,2022-11-01,475.0
M,TC,Y25-74,THS_PER,F,DE,2022-12-01,471.0
M,TC,Y25-74,THS_PER,F,DE,2023-01-01,466.0
M,TC,Y25-74,THS_PER,F,DE,2023-02-01,459.0
M,TC,Y25-74,THS_PER,F,DE,2023-03-01,454.0
M,TC,Y25-74,THS_PER,F,DE,2023-04-01,452.0
M,TC,Y25-74,THS_PER,F,DE,2023-05-01,453.0
M,TC,Y25-74,THS_PER,F,DE,2023-06-01,458.0
M,TC,Y25-74,THS_PER,F,DE,2023-07-01,465.0
M,TC,Y25-74,THS_PER,F,DE,2023-08-01,473.0
M,TC,Y25-74,THS_PER,F,DE,2023-09-01,479.0
M,TC,Y25-74,THS_PER,F,DE,2023-10-01,484.0
M,TC,Y25-74,THS_PER,F,DE,2023-11-01,487.0
M,TC,Y25-74,THS_PER,F,DE,2023-12-01,489.0
M,TC,Y25-74,THS_PER,F,DE,2024-01-01,493.0
M,TC,Y25-74,THS_PER,F,DE,2024-02-01,498.0
M,TC,Y25-74,THS_PER,F,DE,2024-03-01,504.0
M,TC,Y25-74,THS_PER,F,DE,2024-04-01,512.0
M,TC,Y25-74,THS_PER,F,DE,2024-05-01,521.0
M,TC,Y25-74,THS_PER,F,DE,2024-06-01,528.0
M,TC,Y25-74,THS_PER,F,DE,2024-07-01,532.0
M,TC,Y25-74,THS_PER,F,DE,2024-08-01,534.0
M,TC,Y25-74,THS_PER,F,DE,2024-09-01,535.0
M,TC,Y25-74,THS_PER,F,DE,2024-10-01,535.0
M,TC,Y25-74,THS_PER,F,DE,2024-11-01,537.0
M,TC,Y25-74,THS_PER,F,DE,2024-12-01,540.0
M,TC,Y25-74,THS_PER,M,DE,2022-01-01,681.0
M,TC,Y25-74,THS_PER,M,DE,2022-02-01,665.0
M,TC,Y25-74,THS_PER,M,DE,2022-03-01,647.0
M,TC,Y25-74,THS_PER,M,DE,2022-04-01,632.0
M,TC,Y25-74,THS_PER,M,DE,2022-05-01,624.0
M,TC,Y25-74,THS_PER,M,DE,2022-06-01,623.0
M,TC,Y25-74,THS_PER,M,DE,2022-07-01,627.0
M,TC,Y25-74,THS_PER,M,DE,2022-08-01,631.0
M,TC,Y25-74,THS_PER,M,DE,2022-09-01,630.0
M,TC,Y25-74,THS_PER,M,DE,2022-10-01,625.0
M,TC,Y25-74,THS_PER,M,DE,2022-11-01,617.0
M,TC,Y25-74,THS_PER,M,DE,2022-12-01,607.0
M,TC,Y25-74,THS_PER,M,DE,2023-01-01,598.0
M,TC,Y25-74,THS_PER,M,DE,2023-02-01,591.0
M,TC,Y25-74,THS_PER,M,DE,2023-03-01,589.0
M,TC,Y25-74,THS_PER,M,DE,2023-04-01,591.0
M,TC,Y25-74,THS_PER,M,DE,2023-05-01,594.0
M,TC,Y25-74,THS_PER,M,DE,2023-06-01,600.0
M,TC,Y25-74,THS_PER,M,DE,2023-07-01,608.0
M,TC,Y25-74,THS_PER,M,DE,2023-08-01,617.0
M,TC,Y25-74,THS_PER,M,DE,2023-09-01,624.0
M,TC,Y25-74,THS_PER,M,DE,2023-10-01,630.0
M,TC,Y25-74,THS_PER,M,DE,2023-11-01,633.0
M,TC,Y25-74,THS_PER,M,DE,2023-12-01,635.0
M,TC,Y25-74,THS_PER,M,DE,2024-01-01,638.0
M,TC,Y25-74,THS_PER,M,DE,2024-02-01,644.0
M,TC,Y25-74,THS_PER,M,DE,2024-03-01,654.0
M,TC,Y25-74,THS_PER,M,DE,2024-04-01,664.0
M,TC,Y25-74,THS_PER,M,DE,2024-05-01,673.0
M,TC,Y25-74,THS_PER,M,DE,2024-06-01,678.0
M,TC,Y25-74,THS_PER,M,DE,2024-07-01,677.0
M,TC,Y25-74,THS_PER,M,DE,2024-08-01,673.0
M,TC,Y25-74,THS_PER,M,DE,2024-09-01,669.0
M,TC,Y25-74,THS_PER,M,DE,2024-10-01,668.0
M,TC,Y25-74,THS_PER,M,DE,2024-11-01,672.0
M,TC,Y25-74,THS_PER,M,DE,2024-12-01,683.0
M,TC,Y25-74,THS_PER,T,DE,2022-01-01,1156.0
M,TC,Y25-74,THS_PER,T,DE,2022-02-01,1136.0
M,TC,Y25-74,THS_PER,T,DE,2022-03-01,1115.0
M,TC,Y25-74,THS_PER,T,DE,2022-04-01,1097.0
M,TC,Y25-74,THS_PER,T,DE,2022-05-01,1088.0
M,TC,Y25-74,THS_PER,T,DE,2022-06-01,1089.0
M,TC,Y25-74,THS_PER,T,DE,2022-07-01,1095.0
M,TC,Y25-74,THS_PER,T,DE,2022-08-01,1102.0
M,TC,Y25-74,THS_PER,T,DE,2022-09-01,1103.0
M,TC,Y25-74,THS_PER,T,DE,2022-10-01,1100.0
M,TC,Y25-74,THS_PER,T,DE,2022-11-01,1092.0
M,TC,Y25-74,THS_PER,T,DE,2022-12-01,1078.0
M,TC,Y25-74,THS_PER,T,DE,2023-01-01,1064.0
M,TC,Y25-74,THS_PER,T,DE,2023-02-01,1051.0
M,TC,Y25-74,THS_PER,T,DE,2023-03-01,1043.0
M,TC,Y25-74,THS_PER,T,DE,2023-04-01,1042.0
M,TC,Y25-74,THS_PER,T,DE,2023-05-01,1048.0
M,TC,Y25-74,THS_PER,T,DE,2023-06-01,1058.0
M,TC,Y25-74,THS_PER,T,DE,2023-07-01,1073.0
M,TC,Y25-74,THS_PER,T,DE,2023-08-01,1089.0
M,TC,Y25-74,THS_PER,T,DE,2023-09-01,1103.0
M,TC,Y25-74,THS_PER,T,DE,2023-10-01,1113.0
M,TC,Y25-74,THS_PER,T,DE,2023-11-01,1119.0
M,TC,Y25-74,THS_PER,T,DE,2023-12-01,1124.0
M,TC,Y25-74,THS_PER,T,DE,2024-01-01,1131.0
M,TC,Y25-74,THS_PER,T,DE,2024-02-01,1142.0
M,TC,Y25-74,THS_PER,T,DE,2024-03-01,1158.0
M,TC,Y25-74,THS_PER,T,DE,2024-04-01,1177.0
M,TC,Y25-74,THS_PER,T,DE,2024-05-01,1194.0
M,TC,Y25-74,THS_PER,T,DE,2024-06-01,1206.0
M,TC,Y25-74,THS_PER,T,DE,2024-07-01,1209.0
M,TC,Y25-74,THS_PER,T,DE,2024-08-01,1207.0
M,TC,Y25-74,THS_PER,T,DE,2024-09-01,1203.0
M,TC,Y25-74,THS_PER,T,DE,2024-10-01,1203.0
M,TC,Y25-74,THS_PER,T,DE,2024-11-01,1209.0
M,TC,Y25-74,THS_PER,T,DE,2024-12-01,1223.0
M,TC,Y_LT25,PC_ACT,F,DE,2022-01-01,5.1
M,TC,Y_LT25,PC_ACT,F,DE,2022-02-01,5.0
M,TC,Y_LT25,PC_ACT,F,DE,2022-03-01,5.0
M,TC,Y_LT25,PC_ACT,F,DE,2022-04-01,5.1
M,TC,Y_LT25,PC_ACT,F,DE,2022-05-01,5.2
M,TC,Y_LT25,PC_ACT,F,DE,2022-06-01,5.3
M,TC,Y_LT25,PC_ACT,F,DE,2022-07-01,5.4
M,TC,Y_LT25,PC_ACT,F,DE,2022-08-01,5.5
M,TC,Y_LT25,PC_ACT,F,DE,2022-09-01,5.6
M,TC,Y_LT25,PC_ACT,F,DE,2022-10-01,5.6
M,TC,Y_LT25,PC_ACT,F,DE,2022-11-01,5.6
M,TC,Y_LT25,PC_ACT,F,DE,2022-12-01,5.5
M,TC,Y_LT25,PC_ACT,F,DE,2023-01-01,5.4
M,TC,Y_LT25,PC_ACT,F,DE,2023-02-01,5.4
M,TC,Y_LT25,PC_ACT,F,DE,2023-03-01,5.2
M,TC,Y_LT25,PC_ACT,F,DE,2023-04-01,5.2
M,TC,Y_LT25,PC_ACT,F,DE,2023-05-01,5.1
M,TC,Y_LT25,PC_ACT,F,DE,2023-06-01,5.0
M,TC,Y_LT25,PC_ACT,F,DE,2023-07-01,5.0
M,TC,Y_LT25,PC_ACT,F,DE,2023-08-01,5.0
M,TC,Y_LT25,PC_ACT,F,DE,2023-09-01,5.1
M,TC,Y_LT25,PC_ACT,F,DE,2023-10-01,5.1
M,TC,Y_LT25,PC_ACT,F,DE,2023-11-01,5.2
M,TC,Y_LT25,PC_ACT,F,DE,2023-12-01,5.3
M,TC,Y_LT25,PC_ACT,F,DE,2024-01-01,5.5
M,TC,Y_LT25,PC_ACT,F,DE,2024-02-01,5.6
M,TC,Y_LT25,PC_ACT,F,DE,2024-03-01,5.8
M,TC,Y_LT25,PC_ACT,F,DE,2024-04-01,6.0
M,TC,Y_LT25,PC_ACT,F,DE,2024-05-01,6.1
M,TC,Y_LT25,PC_ACT,F,DE,2024-06-01,6.2
M,TC,Y_LT25,PC_ACT,F,DE,2024-07-01,6.3
M,TC,Y_LT25,PC_ACT,F,DE,2024-08-01,6.3
M,TC,Y_LT25,PC_ACT,F,DE,2024-09-01,6.3
M,TC,Y_LT25,PC_ACT,F,DE,2024-10-01,6.3
M,TC,Y_LT25,PC_ACT,F,DE,2024-11-01,6.3
M,TC,Y_LT25,PC_ACT,F,DE,2024-12-01,6.3
M,TC,Y_LT25,PC_ACT,M,DE,2022-01-01,6.6
M,TC,Y_LT25,PC_ACT,M,DE,2022-02-01,6.6
M,TC,Y_LT25,PC_ACT,M,DE,2022-03-01,6.5
M,TC,Y_LT25,PC_ACT,M,DE,2022-04-01,6.5
M,TC,Y_LT25,PC_ACT,M,DE,2022-05-01,6.4
M,TC,Y_LT25,PC_ACT,M,DE,2022-06-01,6.4
M,TC,Y_LT25,PC_ACT,M,DE,2022-07-01,6.3
M,TC,Y_LT25,PC_ACT,M,DE,2022-08-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2022-09-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2022-10-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2022-11-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2022-12-01,6.1
M,TC,Y_LT25,PC_ACT,M,DE,2023-01-01,6.1
M,TC,Y_LT25,PC_ACT,M,DE,2023-02-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2023-03-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2023-04-01,6.2
M,TC,Y_LT25,PC_ACT,M,DE,2023-05-01,6.3
M,TC,Y_LT25,PC_ACT,M,DE,2023-06-01,6.3
M,TC,Y_LT25,PC_ACT,M,DE,2023-07-01,6.4
M,TC,Y_LT25,PC_ACT,M,DE,2023-08-01,6.4
M,TC,Y_LT25,PC_ACT,M,DE,2023-09-01,6.5
M,TC,Y_LT25,PC_ACT,M,DE,2023-10-01,6.5
M,TC,Y_LT25,PC_ACT,M,DE,2023-11-01,6.6
M,TC,Y_LT25,PC_ACT,M,DE,2023-12-01,6.6
M,TC,Y_LT25,PC_ACT,M,DE,2024-01-01,6.7
M,TC,Y_LT25,PC_ACT,M,DE,2024-02-01,6.8
M,TC,Y_LT25,PC_ACT,M,DE,2024-03-01,6.8
M,TC,Y_LT25,PC_ACT,M,DE,2024-04-01,6.9
M,TC,Y_LT25,PC_ACT,M,DE,2024-05-01,6.9
M,TC,Y_LT25,PC_ACT,M,DE,2024-06-01,7.0
M,TC,Y_LT25,PC_ACT,M,DE,2024-07-01,7.1
M,TC,Y_LT25,PC_ACT,M,DE,2024-08-01,7.2
M,TC,Y_LT25,PC_ACT,M,DE,2024-09-01,7.2
M,TC,Y_LT25,PC_ACT,M,DE,2024-10-01,7.2
M,TC,Y_LT25,PC_ACT,M,DE,2024-11-01,7.3
M,TC,Y_LT25,PC_ACT,M,DE,2024-12-01,7.3
M,TC,Y_LT25,PC_ACT,T,DE,2022-01-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-02-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-03-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2022-04-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2022-05-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-06-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-07-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-08-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-09-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-10-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-11-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2022-12-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2023-01-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2023-02-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2023-03-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2023-04-01,5.7
M,TC,Y_LT25,PC_ACT,T,DE,2023-05-01,5.7
M,TC,Y_LT25,PC_ACT,T,DE,2023-06-01,5.7
M,TC,Y_LT25,PC_ACT,T,DE,2023-07-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2023-08-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2023-09-01,5.8
M,TC,Y_LT25,PC_ACT,T,DE,2023-10-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2023-11-01,5.9
M,TC,Y_LT25,PC_ACT,T,DE,2023-12-01,6.0
M,TC,Y_LT25,PC_ACT,T,DE,2024-01-01,6.1
M,TC,Y_LT25,PC_ACT,T,DE,2024-02-01,6.2
M,TC,Y_LT25,PC_ACT,T,DE,2024-03-01,6.3
M,TC,Y_LT25,PC_ACT,T,DE,2024-04-01,6.5
M,TC,Y_LT25,PC_ACT,T,DE,2024-05-01,6.6
M,TC,Y_LT25,PC_ACT,T,DE,2024-06-01,6.7
M,TC,Y_LT25,PC_ACT,T,DE,2024-07-01,6.7
M,TC,Y_LT25,PC_ACT,T,DE,2024-08-01,6.8
M,TC,Y_LT25,PC_ACT,T,DE,2024-09-01,6.8
M,TC,Y_LT25,PC_ACT,T,DE,2024-10-01,6.8
M,TC,Y_LT25,PC_ACT,T,DE,2024-11-01,6.8
M,TC,Y_LT25,PC_ACT,T,DE,2024-12-01,6.8
M,TC,Y_LT25,THS_PER,F,DE,2022-01-01,101.0
M,TC,Y_LT25,THS_PER,F,DE,2022-02-01,101.0
M,TC,Y_LT25,THS_PER,F,DE,2022-03-01,101.0
M,TC,Y_LT25,THS_PER,F,DE,2022-04-01,101.0
M,TC,Y_LT25,THS_PER,F,DE,2022-05-01,103.0
M,TC,Y_LT25,THS_PER,F,DE,2022-06-01,105.0
M,TC,Y_LT25,THS_PER,F,DE,2022-07-01,108.0
M,TC,Y_LT25,THS_PER,F,DE,2022-08-01,111.0
M,TC,Y_LT25,THS_PER,F,DE,2022-09-01,112.0
M,TC,Y_LT25,THS_PER,F,DE,2022-10-01,114.0
M,TC,Y_LT25,THS_PER,F,DE,2022-11-01,114.0
M,TC,Y_LT25,THS_PER,F,DE,2022-12-01,113.0
M,TC,Y_LT25,THS_PER,F,DE,2023-01-01,112.0
M,TC,Y_LT25,THS_PER,F,DE,2023-02-01,110.0
M,TC,Y_LT25,THS_PER,F,DE,2023-03-01,108.0
M,TC,Y_LT25,THS_PER,F,DE,2023-04-01,107.0
M,TC,Y_LT25,THS_PER,F,DE,2023-05-01,105.0
M,TC,Y_LT25,THS_PER,F,DE,2023-06-01,104.0
M,TC,Y_LT25,THS_PER,F,DE,2023-07-01,103.0
M,TC,Y_LT25,THS_PER,F,DE,2023-08-01,103.0
M,TC,Y_LT25,THS_PER,F,DE,2023-09-01,104.0
M,TC,Y_LT25,THS_PER,F,DE,2023-10-01,105.0
M,TC,Y_LT25,THS_PER,F,DE,2023-11-01,107.0
M,TC,Y_LT25,THS_PER,F,DE,2023-12-01,110.0
M,TC,Y_LT25,THS_PER,F,DE,2024-01-01,114.0
M,TC,Y_LT25,THS_PER,F,DE,2024-02-01,118.0
M,TC,Y_LT25,THS_PER,F,DE,2024-03-01,122.0
M,TC,Y_LT25,THS_PER,F,DE,2024-04-01,126.0
M,TC,Y_LT25,THS_PER,F,DE,2024-05-01,128.0
M,TC,Y_LT25,THS_PER,F,DE,2024-06-01,131.0
M,TC,Y_LT25,THS_PER,F,DE,2024-07-01,132.0
M,TC,Y_LT25,THS_PER,F,DE,2024-08-01,133.0
M,TC,Y_LT25,THS_PER,F,DE,2024-09-01,133.0
M,TC,Y_LT25,THS_PER,F,DE,2024-10-01,133.0
M,TC,Y_LT25,THS_PER,F,DE,2024-11-01,132.0
M,TC,Y_LT25,THS_PER,F,DE,2024-12-01,132.0
M,TC,Y_LT25,THS_PER,M,DE,2022-01-01,151.0
M,TC,Y_LT25,THS_PER,M,DE,2022-02-01,150.0
M,TC,Y_LT25,THS_PER,M,DE,2022-03-01,150.0
M,TC,Y_LT25,THS_PER,M,DE,2022-04-01,149.0
M,TC,Y_LT25,THS_PER,M,DE,2022-05-01,149.0
M,TC,Y_LT25,THS_PER,M,DE,2022-06-01,148.0
M,TC,Y_LT25,THS_PER,M,DE,2022-07-01,148.0
M,TC,Y_LT25,THS_PER,M,DE,2022-08-01,147.0
M,TC,Y_LT25,THS_PER,M,DE,2022-09-01,147.0
M,TC,Y_LT25,THS_PER,M,DE,2022-10-01,148.0
M,TC,Y_LT25,THS_PER,M,DE,2022-11-01,148.0
M,TC,Y_LT25,THS_PER,M,DE,2022-12-01,148.0
M,TC,Y_LT25,THS_PER,M,DE,2023-01-01,149.0
M,TC,Y_LT25,THS_PER,M,DE,2023-02-01,149.0
M,TC,Y_LT25,THS_PER,M,DE,2023-03-01,150.0
M,TC,Y_LT25,THS_PER,M,DE,2023-04-01,151.0
M,TC,Y_LT25,THS_PER,M,DE,2023-05-01,152.0
M,TC,Y_LT25,THS_PER,M,DE,2023-06-01,153.0
M,TC,Y_LT25,THS_PER,M,DE,2023-07-01,154.0
M,TC,Y_LT25,THS_PER,M,DE,2023-08-01,154.0
M,TC,Y_LT25,THS_PER,M,DE,2023-09-01,155.0
M,TC,Y_LT25,THS_PER,M,DE,2023-10-01,156.0
M,TC,Y_LT25,THS_PER,M,DE,2023-11-01,157.0
M,TC,Y_LT25,THS_PER,M,DE,2023-12-01,158.0
M,TC,Y_LT25,THS_PER,M,DE,2024-01-01,160.0
M,TC,Y_LT25,THS_PER,M,DE,2024-02-01,162.0
M,TC,Y_LT25,THS_PER,M,DE,2024-03-01,165.0
M,TC,Y_LT25,THS_PER,M,DE,2024-04-01,167.0
M,TC,Y_LT25,THS_PER,M,DE,2024-05-01,169.0
M,TC,Y_LT25,THS_PER,M,DE,2024-06-01,171.0
M,TC,Y_LT25,THS_PER,M,DE,2024-07-01,173.0
M,TC,Y_LT25,THS_PER,M,DE,2024-08-01,175.0
M,TC,Y_LT25,THS_PER,M,DE,2024-09-01,176.0
M,TC,Y_LT25,THS_PER,M,DE,2024-10-01,177.0
M,TC,Y_LT25,THS_PER,M,DE,2024-11-01,177.0
M,TC,Y_LT25,THS_PER,M,DE,2024-12-01,177.0
M,TC,Y_LT25,THS_PER,T,DE,2022-01-01,253.0
M,TC,Y_LT25,THS_PER,T,DE,2022-02-01,251.0
M,TC,Y_LT25,THS_PER,T,DE,2022-03-01,250.0
M,TC,Y_LT25,THS_PER,T,DE,2022-04-01,251.0
M,TC,Y_LT25,THS_PER,T,DE,2022-05-01,252.0
M,TC,Y_LT25,THS_PER,T,DE,2022-06-01,254.0
M,TC,Y_LT25,THS_PER,T,DE,2022-07-01,256.0
M,TC,Y_LT25,THS_PER,T,DE,2022-08-01,258.0
M,TC,Y_LT25,THS_PER,T,DE,2022-09-01,260.0
M,TC,Y_LT25,THS_PER,T,DE,2022-10-01,261.0
M,TC,Y_LT25,THS_PER,T,DE,2022-11-01,262.0
M,TC,Y_LT25,THS_PER,T,DE,2022-12-01,261.0
M,TC,Y_LT25,THS_PER,T,DE,2023-01-01,261.0
M,TC,Y_LT25,THS_PER,T,DE,2023-02-01,260.0
M,TC,Y_LT25,THS_PER,T,DE,2023-03-01,259.0
M,TC,Y_LT25,THS_PER,T,DE,2023-04-01,258.0
M,TC,Y_LT25,THS_PER,T,DE,2023-05-01,258.0
M,TC,Y_LT25,THS_PER,T,DE,2023-06-01,257.0
M,TC,Y_LT25,THS_PER,T,DE,2023-07-01,257.0
M,TC,Y_LT25,THS_PER,T,DE,2023-08-01,258.0
M,TC,Y_LT25,THS_PER,T,DE,2023-09-01,259.0
M,TC,Y_LT25,THS_PER,T,DE,2023-10-01,261.0
M,TC,Y_LT25,THS_PER,T,DE,2023-11-01,264.0
M,TC,Y_LT25,THS_PER,T,DE,2023-12-01,268.0
M,TC,Y_LT25,THS_PER,T,DE,2024-01-01,274.0
M,TC,Y_LT25,THS_PER,T,DE,2024-02-01,280.0
M,TC,Y_LT25,THS_PER,T,DE,2024-03-01,287.0
M,TC,Y_LT25,THS_PER,T,DE,2024-04-01,292.0
M,TC,Y_LT25,THS_PER,T,DE,2024-05-01,297.0
M,TC,Y_LT25,THS_PER,T,DE,2024-06-01,302.0
M,TC,Y_LT25,THS_PER,T,DE,2024-07-01,305.0
M,TC,Y_LT25,THS_PER,T,DE,2024-08-01,308.0
M,TC,Y_LT25,THS_PER,T,DE,2024-09-01,309.0
M,TC,Y_LT25,THS_PER,T,DE,2024-10-01,310.0
M,TC,Y_LT25,THS_PER,T,DE,2024-11-01,310.0
M,TC,Y_LT25,THS_PER,T,DE,2024-12-01,309.0
